"";"index";"rule";"n";"value"
"213";-470;"HTML constructed from input";0,232168375737793;0,138214069187603
"214";-470;"XSS";0,0913966956070675;0,0544101201122253
"215";-470;"Reflected XSS";0,0211670358571709;0,0126011225653041
"216";-470;"XSS through Exception";0,00974217421537717;0,00579969402276625
"217";-470;"Stored XSS";0,00322137870715539;0,00191774550730843
"218";-469;"XSS through DOM";0,770670514423689;0,458743864024045
"219";-469;"Unsafe jQuery plugin";0,551637126277073;0,328363603007057
"220";-469;"HTML constructed from input";0,23210813438438;0,138163041722866
"221";-469;"XSS";0,0914357696187285;0,0544274076662645
"222";-469;"Reflected XSS";0,0211392468679043;0,0125831981492018
"223";-469;"XSS through Exception";0,00974595947566842;0,00580131070906903
"224";-469;"Stored XSS";0,00322144537062221;0,00191757472149655
"225";-468;"XSS through DOM";0,771261098376075;0,459009165924494
"226";-468;"Unsafe jQuery plugin";0,551379301576853;0,328148475085428
"227";-468;"HTML constructed from input";0,232047893030968;0,138101234535162
"228";-468;"XSS";0,0914748436303895;0,0544404375720048
"229";-468;"Reflected XSS";0,0211394565347022;0,0125809590714756
"230";-468;"XSS through Exception";0,00974974473595968;0,00580247364822673
"231";-468;"Stored XSS";0,00322151203408903;0,00191725416320932
"232";-467;"XSS through DOM";0,772019674264848;0,459273765580838
"233";-467;"Unsafe jQuery plugin";0,551289468813021;0,327961577543885
"234";-467;"HTML constructed from input";0,231987651677556;0,138009232025938
"235";-467;"XSS";0,0915459161061242;0,0544605779038519
"236";-467;"Reflected XSS";0,0211396662015001;0,0125759671976367
"237";-467;"XSS through Exception";0,00975352999625093;0,00580236566295987
"238";-467;"Stored XSS";0,00322157869755585;0,00191651408489093
"239";-466;"XSS through DOM";0,772796915924331;0,45954414901902
"240";-466;"Unsafe jQuery plugin";0,551199636049188;0,327771193787502
"241";-466;"HTML constructed from input";0,231927410324143;0,137915773491556
"242";-466;"XSS";0,0916169885818589;0,0544800971458044
"243";-466;"Reflected XSS";0,0211398758682981;0,0125708398494902
"244";-466;"XSS through Exception";0,00975731525654218;0,00580219336268291
"245";-466;"Stored XSS";0,00322164536102267;0,00191575334394476
"246";-465;"XSS through DOM";0,773472344289034;0,459781613743914
"247";-465;"Unsafe jQuery plugin";0,551109803285356;0,32760079474793
"248";-465;"HTML constructed from input";0,231867168970731;0,137830734234704
"249";-465;"XSS";0,0916880610575937;0,0545028985009938
"250";-465;"Reflected XSS";0,021140085535096;0,012566477281027
"251";-465;"XSS through Exception";0,00976110051683344;0,00580237235459468
"252";-465;"Stored XSS";0,00322171202448949;0,00191510913683608
"253";-464;"XSS through DOM";0,774149417019252;0,46003176773231
"254";-464;"Unsafe jQuery plugin";0,551019970521524;0,327438974340167
"255";-464;"HTML constructed from input";0,231778928961254;0,137732675461662
"256";-464;"XSS";0,0917420232435112;0,0545169242528818
"257";-464;"Reflected XSS";0,0211402952018939;0,0125624422860843
"258";-464;"XSS through Exception";0,00976488577712469;0,00580270108973427
"259";-464;"Stored XSS";0,00322177868795631;0,00191451483716091
"260";-463;"XSS through DOM";0,774940488317943;0,460259690181699
"261";-463;"Unsafe jQuery plugin";0,551042132381949;0,327279945944859
"262";-463;"HTML constructed from input";0,231770685111961;0,137655349450608
"263";-463;"XSS";0,0918183843542803;0,0545336084163235
"264";-463;"Reflected XSS";0,0211405048686918;0,0125559605773969
"265";-463;"XSS through Exception";0,00976867103741595;0,00580189778821226
"266";-463;"Stored XSS";0,00322184535142313;0,00191354764090086
"267";-462;"XSS through DOM";0,775651563456449;0,460461751948552
"268";-462;"Unsafe jQuery plugin";0,551064294242375;0,327136619479505
"269";-462;"HTML constructed from input";0,231762441262669;0,137584638215808
"270";-462;"XSS";0,0918947454650494;0,0545528655974645
"271";-462;"Reflected XSS";0,0211407145354898;0,0125500816488748
"272";-462;"XSS through Exception";0,0097724562977072;0,00580137082123675
"273";-462;"Stored XSS";0,00322191201488995;0,00191267228855861
"274";-461;"XSS through DOM";0,776362638594956;0,460658518538243
"275";-461;"Unsafe jQuery plugin";0,5510864561028;0,3269898084151
"276";-461;"HTML constructed from input";0,231754197413376;0,137512471541233
"277";-461;"XSS";0,0919897723465282;0,0545825753883686
"278";-461;"Reflected XSS";0,0211409242022877;0,0125440694070236
"279";-461;"XSS through Exception";0,00977624155799845;0,00580078011112169
"280";-461;"Stored XSS";0,00322197867835677;0,00191177659890972
"281";-460;"XSS through DOM";0,777103045658863;0,460831677230098
"282";-460;"Unsafe jQuery plugin";0,551176348045515;0,326854362929465
"283";-460;"HTML constructed from input";0,231753419872368;0,137432632364792
"284";-460;"XSS";0,0921295970777102;0,0546339857770831
"285";-460;"Reflected XSS";0,0211411338690856;0,0125369527681835
"286";-460;"XSS through Exception";0,00978002681828971;0,00579967635850222
"287";-460;"Stored XSS";0,00322204534182359;0,00191071257187661
"288";-459;"XSS through DOM";0,777824085231357;0,461017453880326
"289";-459;"Unsafe jQuery plugin";0,551219084356964;0,326708343988738
"290";-459;"HTML constructed from input";0,231752642331359;0,137360124385788
"291";-459;"XSS";0,0922470228840406;0,0546749431208358
"292";-459;"Reflected XSS";0,0211413435358835;0,0125305047164016
"293";-459;"XSS through Exception";0,00978381207858096;0,00579887948875916
"294";-459;"Stored XSS";0,00322211200529041;0,00190975041915086
"295";-458;"XSS through DOM";0,778491490328564;0,461201215930462
"296";-458;"Unsafe jQuery plugin";0,551205823356283;0,326550513548422
"297";-458;"HTML constructed from input";0,23175186479035;0,137296609100185
"298";-458;"XSS";0,092364448690371;0,0547194112896045
"299";-458;"Reflected XSS";0,0211415532026815;0,0125248768481978
"300";-458;"XSS through Exception";0,00978759733887222;0,00579846003431643
"301";-458;"Stored XSS";0,00322217866875723;0,00190891324881256
"302";-457;"XSS through DOM";0,779126896961696;0,461374603402585
"303";-457;"Unsafe jQuery plugin";0,551192562355602;0,326399012595984
"304";-457;"HTML constructed from input";0,231751087249342;0,137235752461822
"305";-457;"XSS";0,0924818744967014;0,054764876343296
"306";-457;"Reflected XSS";0,0211417628694794;0,0125194913654959
"307";-457;"XSS through Exception";0,00979138259916347;0,0057981508289196
"308";-457;"Stored XSS";0,00322224533222405;0,00190811300189755
"309";-456;"XSS through DOM";0,779776302922861;0,461540280482632
"310";-456;"Unsafe jQuery plugin";0,551189967509613;0,326242758660448
"311";-456;"HTML constructed from input";0,231783641441743;0,137189969073593
"312";-456;"XSS";0,0925993003030318;0,054808419894474
"313";-456;"Reflected XSS";0,0211419725362773;0,0125136810361815
"314";-456;"XSS through Exception";0,00979516785945472;0,00579764286793723
"315";-456;"Stored XSS";0,00322231199569087;0,00190724798473497
"316";-455;"XSS through DOM";0,779560166116354;0,46144201534053
"317";-455;"Unsafe jQuery plugin";0,55118078474455;0,326258296901664
"318";-455;"HTML constructed from input";0,231816195634145;0,137218058530236
"319";-455;"XSS";0,0926793945679429;0,0548593533492432
"320";-455;"Reflected XSS";0,0211421822030752;0,0125146096331295
"321";-455;"XSS through Exception";0,00979895311974598;0,00580025618590686
"322";-455;"Stored XSS";0,00322237865915769;0,0019074100592899
"323";-454;"XSS through DOM";0,779568620679998;0,461415013531578
"324";-454;"Unsafe jQuery plugin";0,551171601979486;0,326230232258131
"325";-454;"HTML constructed from input";0,231850556191454;0,137228878490604
"326";-454;"XSS";0,0927588867112181;0,0549025984777289
"327";-454;"Reflected XSS";0,0211423918698732;0,0125138657097537
"328";-454;"XSS through Exception";0,00980273838003723;0,00580209431509184
"329";-454;"Stored XSS";0,00322244532262451;0,00190731721711245
"330";-453;"XSS through DOM";0,779622410509768;0,461403144183214
"331";-453;"Unsafe jQuery plugin";0,5511510299306;0,326187157656891
"332";-453;"HTML constructed from input";0,231884916748763;0,137236216191609
"333";-453;"XSS";0,0928472875177866;0,0549497164423198
"334";-453;"Reflected XSS";0,0211426015366711;0,0125128045239929
"335";-453;"XSS through Exception";0,00980652364032848;0,00580378498637051
"336";-453;"Stored XSS";0,00322251198609133;0,00190717601560275
"337";-452;"XSS through DOM";0,779866898256745;0,461387683310913
"338";-452;"Unsafe jQuery plugin";0,551254241413788;0,326135033977925
"339";-452;"HTML constructed from input";0,231931721153211;0,137216286200114
"340";-452;"XSS";0,0929854637129143;0,0550123973462563
"341";-452;"Reflected XSS";0,021142811203469;0,0125085866596649
"342";-452;"XSS through Exception";0,00981030890061974;0,00580401053864351
"343";-452;"Stored XSS";0,00327235403811728;0,00193600196648298
"344";-451;"XSS through DOM";0,780239379860017;0,461413003081451
"345";-451;"Unsafe jQuery plugin";0,551357452896977;0,326058264526684
"346";-451;"HTML constructed from input";0,23197852555766;0,137185985341025
"347";-451;"XSS";0,0931236399080419;0,0550708660149328
"348";-451;"Reflected XSS";0,0211430208702669;0,01250342523818
"349";-451;"XSS through Exception";0,00981409416091099;0,00580379659909309
"350";-451;"Stored XSS";0,00332219609014323;0,00196465919863396
"351";-450;"XSS through DOM";0,780661482269896;0,461443349780943
"352";-450;"Unsafe jQuery plugin";0,551460664380165;0,325964405857584
"353";-450;"HTML constructed from input";0,232025329962108;0,137148492558428
"354";-450;"XSS";0,093257668154123;0,0551239324126412
"355";-450;"Reflected XSS";0,0211618963077745;0,0125086436845624
"356";-450;"XSS through Exception";0,00984276711548181;0,00581798837528836
"357";-450;"Stored XSS";0,00337203814216918;0,00199318733055373
"358";-449;"XSS through DOM";0,780944924668789;0,461429546888294
"359";-449;"Unsafe jQuery plugin";0,551563875863354;0,325897334472747
"360";-449;"HTML constructed from input";0,232072134366557;0,137122268707459
"361";-449;"XSS";0,093391696400204;0,05518146900225
"362";-449;"Reflected XSS";0,0211807717452821;0,0125148824205689
"363";-449;"XSS through Exception";0,00987144007005263;0,00583264449870287
"364";-449;"Stored XSS";0,00342188019419512;0,00202185400997791
"365";-448;"XSS through DOM";0,781185569121984;0,461379177871164
"366";-448;"Unsafe jQuery plugin";0,55170068573382;0,3258421799841
"367";-448;"HTML constructed from input";0,232118938771006;0,137092708021813
"368";-448;"XSS";0,0935577231103588;0,0552565063646419
"369";-448;"Reflected XSS";0,0212183129534994;0,0125318338858996
"370";-448;"XSS through Exception";0,00990011302462344;0,00584714591344315
"371";-448;"Stored XSS";0,00347172224622107;0,00205044795893866
"372";-447;"XSS through DOM";0,7814160322457;0,461325613036291
"373";-447;"Unsafe jQuery plugin";0,551837495604285;0,325789029723941
"374";-447;"HTML constructed from input";0,232165743175454;0,137063995844362
"375";-447;"XSS";0,0937237498205135;0,0553318137301966
"376";-447;"Reflected XSS";0,0212558541617167;0,0125488466413762
"377";-447;"XSS through Exception";0,00992878597919426;0,00586167046687584
"378";-447;"Stored XSS";0,00352156429824702;0,00207903055695778
"379";-446;"XSS through DOM";0,781665161140126;0,461278840614826
"380";-446;"Unsafe jQuery plugin";0,551974305474751;0,325732910121248
"381";-446;"HTML constructed from input";0,232212547579903;0,137034039700115
"382";-446;"XSS";0,0938835546070984;0,0554028750095435
"383";-446;"Reflected XSS";0,0212933953699339;0,0125657291859723
"384";-446;"XSS through Exception";0,00996068954792637;0,00587803519308701
"385";-446;"Stored XSS";0,00357140635027296;0,00210757017520833
"386";-445;"XSS through DOM";0,781996952733409;0,461267795262806
"387";-445;"Unsafe jQuery plugin";0,552121296674695;0,32567361336202
"388";-445;"HTML constructed from input";0,232259351984352;0,137000225952943
"389";-445;"XSS";0,0939985615439801;0,0554458800506966
"390";-445;"Reflected XSS";0,0213309365781512;0,0125822409561855
"391";-445;"XSS through Exception";0,00999259311665847;0,00589421912677285
"392";-445;"Stored XSS";0,00362124840229891;0,00213602528857529
"393";-444;"XSS through DOM";0,782357542944359;0,461275592101965
"394";-444;"Unsafe jQuery plugin";0,552268287874639;0,325615677622003
"395";-444;"HTML constructed from input";0,2323061563888;0,13696699265389
"396";-444;"XSS";0,094109955751047;0,0554869393837253
"397";-444;"Reflected XSS";0,0213364793222948;0,0125799223405235
"398";-444;"XSS through Exception";0,0100244966853906;0,0059104122990562
"399";-444;"Stored XSS";0,00367109045432486;0,00216446359883694
"400";-443;"XSS through DOM";0,782645247764919;0,461252878491615
"401";-443;"Unsafe jQuery plugin";0,552303284450325;0,325500577024655
"402";-443;"HTML constructed from input";0,232340516946109;0,136930151352318
"403";-443;"XSS";0,094422647485375;0,0556480960841534
"404";-443;"Reflected XSS";0,0213420220664383;0,0125779452939745
"405";-443;"XSS through Exception";0,0100564002541227;0,00592675107620556
"406";-443;"Stored XSS";0,00367115711779168;0,00216360067707843
"407";-442;"XSS through DOM";0,783004221891824;0,461206584079589
"408";-442;"Unsafe jQuery plugin";0,552537246475669;0,325456503169394
"409";-442;"HTML constructed from input";0,232374877503418;0,136873876899824
"410";-442;"XSS";0,0947251578902251;0,0557951863802161
"411";-442;"Reflected XSS";0,0213288990398722;0,0125631872642915
"412";-442;"XSS through Exception";0,0100883038228548;0,00594223123606443
"413";-442;"Stored XSS";0,0036712237812585;0,00216243097062114
"414";-441;"XSS through DOM";0,783494745259921;0,461166597364835
"415";-441;"Unsafe jQuery plugin";0,552966754670353;0,325477354187747
"416";-441;"HTML constructed from input";0,232401238444708;0,136791840666863
"417";-441;"XSS";0,0949636713669277;0,0558958097198597
"418";-441;"Reflected XSS";0,0213157760133061;0,0125465090273021
"419";-441;"XSS through Exception";0,0101273181613811;0,00596096002579548
"420";-441;"Stored XSS";0,00367129044472532;0,00216092900759703
"421";-440;"XSS through DOM";0,783906872391038;0,461096755739449
"422";-440;"Unsafe jQuery plugin";0,553396262865036;0,325509611450526
"423";-440;"HTML constructed from input";0,232427599385999;0,136714724408911
"424";-440;"XSS";0,09522085061434;0,0560092363562303
"425";-440;"Reflected XSS";0,0213026529867399;0,0125302947668626
"426";-440;"XSS through Exception";0,0101663324999073;0,00597987222535464
"427";-440;"Stored XSS";0,00367135710819214;0,0021595050526664
"428";-439;"XSS through DOM";0,784318999522155;0,461027008629698
"429";-439;"Unsafe jQuery plugin";0,55382577105972;0,325541825060029
"430";-439;"HTML constructed from input";0,232453960327289;0,136637712511246
"431";-439;"XSS";0,0954780298617523;0,0561225094940177
"432";-439;"Reflected XSS";0,0212895299601738;0,0125141024489411
